Engine Size(L),Cylinders,Gearbox_Type,Gearbox_Number,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Model Features_Flexible-fuel vehicle,Model Features_Four-wheel drive,Model Features_Long wheelbase,Model Features_Short wheelbase,Vehicle Class_FULL-SIZE,Vehicle Class_MID-SIZE,Vehicle Class_MINICOMPACT,Vehicle Class_MINIVAN,Vehicle Class_PICKUP TRUCK - SMALL,Vehicle Class_PICKUP TRUCK - STANDARD,Vehicle Class_SPECIAL PURPOSE VEHICLE,Vehicle Class_STATION WAGON - MID-SIZE,Vehicle Class_STATION WAGON - SMALL,Vehicle Class_SUBCOMPACT,Vehicle Class_SUV - SMALL,Vehicle Class_SUV - STANDARD,Vehicle Class_TWO-SEATER,Vehicle Class_VAN - CARGO,Vehicle Class_VAN - PASSENGER,Fuel Type_E,Fuel Type_N,Fuel Type_X,Fuel Type_Z,Make
5.0,8,0,6.0,16.1,9.9,13.3,21,311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,FORD
3.0,6,0,7.0,13.0,8.5,11.0,26,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AUDI
5.0,8,1,10.0,15.4,9.7,12.9,22,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,FORD
2.0,4,1,6.0,11.0,9.1,10.2,28,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HYUNDAI
3.6,6,1,8.0,13.4,9.6,11.7,24,274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GMC
3.0,6,1,8.0,10.0,7.6,8.9,32,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BMW
2.0,4,1,6.0,11.5,8.8,10.3,27,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,AUDI
3.5,6,1,6.0,12.6,10.0,11.4,25,268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TOYOTA
2.0,4,1,6.854092526690391,8.8,7.3,8.1,35,191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NISSAN
2.4,4,1,6.0,11.7,9.2,10.6,27,249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,JEEP
3.8,6,1,8.0,14.6,9.6,12.3,23,283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,HYUNDAI
3.5,6,1,10.0,12.7,9.5,11.3,25,264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
2.0,4,1,8.0,9.6,7.0,8.4,34,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,VOLVO
3.6,6,1,6.0,13.5,9.5,11.7,24,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,GMC
5.0,8,1,6.0,14.9,9.5,12.4,23,285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,FORD
2.0,4,0,6.0,10.9,7.9,9.6,29,224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SCION
2.0,4,0,6.0,11.6,7.5,9.8,29,225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BUICK
2.0,4,1,6.854092526690391,10.8,8.9,10.0,28,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,JEEP
3.4,6,0,7.0,10.9,7.7,9.5,30,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,PORSCHE
2.5,4,1,6.0,9.3,7.1,8.3,34,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,SUBARU
6.2,8,1,10.0,17.2,11.4,14.6,19,343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,CHEVROLET
2.0,4,0,6.0,10.1,7.8,9.1,31,209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,AUDI
2.0,4,0,6.0,10.1,7.8,9.1,31,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,AUDI
3.0,6,0,7.0,9.1,9.0,9.0,31,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,ACURA
3.6,6,1,8.0,12.4,7.8,10.3,27,242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CHRYSLER
2.7,6,0,7.0,10.7,7.4,9.2,31,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,PORSCHE
2.5,4,1,6.854092526690391,9.2,7.2,8.3,34,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NISSAN
6.2,8,1,10.0,16.7,11.1,14.2,20,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,CADILLAC
5.5,8,1,7.0,19.0,16.5,17.9,16,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,MERCEDES-BENZ
6.0,12,1,8.0,18.8,12.2,15.9,18,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,BENTLEY
1.5,4,1,6.0,8.8,6.5,7.8,36,182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CHEVROLET
3.5,6,1,6.0,18.3,12.9,15.9,18,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,FORD
1.4,4,1,6.0,8.7,6.9,7.9,36,182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FIAT
2.0,4,1,7.0,11.5,9.8,10.7,26,251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
3.5,6,1,8.0,12.3,8.5,10.6,27,244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,LEXUS
3.0,6,1,8.0,13.0,9.8,11.5,25,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,BMW
1.8,4,1,6.854092526690391,4.8,5.5,5.1,55,121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CHEVROLET
2.5,4,1,6.0,8.7,6.5,7.7,37,177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,MAZDA
2.7,6,1,10.0,12.3,9.4,11.0,26,258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
3.5,6,1,6.854092526690391,10.8,7.4,9.3,30,214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NISSAN
2.0,4,1,6.854092526690391,7.8,5.8,6.9,41,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,HONDA
3.0,6,1,8.0,11.9,7.8,10.0,28,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
6.2,8,1,6.0,19.7,12.9,16.6,17,382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CADILLAC
4.7,8,1,7.0,13.4,8.9,11.4,25,268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
2.4,4,1,6.0,6.5,5.9,6.2,46,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KIA
2.0,4,0,5.0,10.2,7.7,9.1,31,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,SUBARU
1.8,4,0,5.0,9.3,6.4,8.0,35,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,VOLKSWAGEN
2.0,4,0,6.0,10.4,6.7,8.7,32,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
1.6,4,1,6.0,10.0,7.8,9.0,31,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MINI
2.5,5,1,6.0,11.2,8.7,10.1,28,232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,VOLKSWAGEN
2.0,4,0,6.0,11.9,8.0,10.1,28,236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,CHEVROLET
6.4,8,0,6.0,16.8,10.4,13.9,20,320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DODGE
1.5,3,0,6.0,10.6,7.4,9.1,31,214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MINI
3.5,6,1,6.0,14.2,10.4,12.5,23,288,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
5.7,8,1,5.0,15.8,9.2,12.8,22,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CHRYSLER
3.4,6,0,6.0,11.9,8.6,10.4,27,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,PORSCHE
2.5,4,1,7.0,9.5,8.6,9.1,31,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,INFINITI
3.6,6,1,9.0,12.4,8.7,10.7,26,250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,BUICK
3.5,6,1,6.0,13.0,9.3,11.3,25,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HONDA
5.7,8,1,8.0,14.7,9.4,12.3,23,289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DODGE
2.5,4,1,6.0,8.4,6.1,7.4,38,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,MAZDA
2.5,4,1,6.0,11.1,7.2,9.3,30,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CADILLAC
2.5,4,1,6.0,5.8,6.1,5.9,48,139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LEXUS
6.7,12,1,8.0,20.7,12.9,17.2,16,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ROLLS-ROYCE
4.7,8,1,7.0,13.7,9.2,11.7,24,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
3.6,6,1,6.0,13.7,9.4,11.8,24,276,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DODGE
2.0,4,1,6.0,9.0,6.7,8.0,35,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,MAZDA
4.4,8,1,8.0,14.3,9.3,12.1,23,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
3.8,6,0,7.0,12.8,9.3,11.2,25,258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
2.0,4,1,8.0,11.0,7.7,9.5,30,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,BMW
3.5,6,1,6.0,18.7,13.3,16.3,17,271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FORD
2.0,4,0,7.0,8.6,6.9,7.8,36,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AUDI
5.3,8,1,6.0,16.8,11.3,14.4,20,337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,CHEVROLET
4.4,8,1,8.0,14.4,9.6,12.3,23,288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
1.5,4,0,6.0,8.0,6.2,7.2,39,167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HONDA
1.5,4,0,6.0,7.8,6.1,6.9,41,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TOYOTA
2.0,4,1,8.0,10.6,7.2,9.1,31,209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
1.8,4,1,6.0,9.7,7.2,8.5,33,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,VOLKSWAGEN
3.5,6,1,7.0,11.8,8.2,10.2,28,235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
5.2,8,0,6.0,17.1,11.4,14.5,19,342,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FORD
5.3,8,1,6.0,21.5,14.6,18.4,15,294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,GMC
2.0,4,1,8.0,10.5,7.7,9.2,31,217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ALFA ROMEO
4.0,8,1,9.0,13.9,9.2,11.8,24,277,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
1.2,3,1,6.854092526690391,6.4,5.5,6.0,47,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,MITSUBISHI
2.0,4,1,8.0,10.0,6.5,8.4,34,193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BMW
4.0,8,0,8.0,14.5,10.2,12.6,22,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
2.0,4,0,6.0,8.9,6.1,7.7,37,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
1.4,4,0,5.0,8.5,6.9,7.8,36,179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FIAT
6.2,8,1,8.0,17.7,10.2,14.3,20,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,CHEVROLET
4.6,8,1,6.0,16.8,12.6,14.9,19,349,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TOYOTA
2.0,4,1,6.0,11.7,8.5,10.3,27,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FORD
3.2,6,1,6.0,13.1,9.5,11.5,25,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,VOLVO
2.0,4,1,6.854092526690391,10.2,8.6,9.5,30,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,SUBARU
2.0,4,0,6.0,10.1,7.2,8.8,32,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,VOLKSWAGEN
1.3,4,1,6.854092526690391,6.5,6.3,6.4,44,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SCION
1.4,4,1,6.0,9.8,7.7,8.8,32,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,CHEVROLET
3.0,6,1,9.0,13.5,10.3,12.1,23,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,MERCEDES-BENZ
2.5,6,1,6.0,11.2,7.8,9.7,29,223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,LEXUS
5.3,8,1,4.0,25.3,19.3,22.6,12,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CHEVROLET
1.6,4,0,5.0,8.6,6.6,7.7,37,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NISSAN
3.0,6,0,7.0,10.6,8.0,9.4,30,221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
2.4,4,1,6.0,11.3,8.7,10.1,28,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,JEEP
6.0,12,1,8.0,16.8,10.9,14.2,20,332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,ASTON MARTIN
5.2,8,0,6.0,16.9,11.0,14.2,20,334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FORD
5.0,8,1,6.0,15.9,10.9,13.6,21,313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,JAGUAR
2.0,4,1,6.854092526690391,8.2,6.2,7.3,39,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NISSAN
5.0,8,1,8.0,15.6,10.4,13.3,21,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,JAGUAR
2.0,4,1,9.0,11.0,7.3,9.4,30,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
2.0,4,0,6.0,7.6,5.7,6.9,41,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VOLKSWAGEN
1.8,4,1,7.0,10.3,7.2,8.9,32,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,MERCEDES-BENZ
6.0,8,1,6.0,23.0,16.0,19.8,14,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,CHEVROLET
3.8,6,0,7.0,12.6,9.9,11.4,25,266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
2.5,4,0,7.0,11.0,8.4,9.9,29,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,PORSCHE
2.8,4,1,6.0,10.8,8.0,9.6,29,257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMC
2.0,4,0,5.0,9.3,6.7,8.1,35,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
3.6,6,1,6.0,19.1,13.2,16.4,17,274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,DODGE
3.5,6,1,6.0,13.5,9.0,11.5,25,270,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
2.0,4,0,5.0,10.1,7.7,9.0,31,211,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,SUBARU
3.0,6,0,6.0,12.8,8.8,11.0,26,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
2.0,4,1,8.0,12.5,9.6,11.2,25,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SUBARU
2.0,4,1,6.0,10.2,8.2,9.3,30,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HYUNDAI
3.7,6,1,7.0,14.5,10.8,12.8,22,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INFINITI
3.6,6,1,8.0,12.8,8.7,11.0,26,258,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CHRYSLER
3.5,6,1,7.0,11.0,8.3,9.8,29,230,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NISSAN
3.5,6,1,8.0,12.2,9.0,10.8,26,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,LEXUS
2.0,4,1,9.0,10.9,7.7,9.5,30,221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
2.0,4,0,6.0,9.1,6.4,7.9,36,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
2.0,4,1,6.0,13.3,9.3,11.5,25,184,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DODGE
5.0,8,1,6.0,15.6,10.9,13.5,21,310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,JAGUAR
2.0,4,1,6.0,11.2,8.5,10.0,28,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,FORD
2.5,4,1,6.854092526690391,9.1,7.1,8.2,34,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NISSAN
3.0,6,0,8.0,12.4,9.0,10.9,26,253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
3.0,6,1,9.0,11.8,8.8,10.5,27,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
3.6,6,1,8.0,12.8,8.7,11.0,26,258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DODGE
3.0,6,0,7.0,10.8,8.3,9.7,29,226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
5.5,8,1,7.0,19.4,15.7,17.7,16,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,MERCEDES-BENZ
5.3,8,1,6.0,15.2,10.8,13.2,21,310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,GMC
1.6,4,1,6.854092526690391,7.3,6.0,6.7,42,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,HYUNDAI
2.0,4,1,9.0,10.4,7.6,9.1,31,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,JEEP
4.3,6,1,6.0,13.4,10.0,11.8,24,278,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GMC
5.3,8,1,4.0,23.7,18.8,21.5,13,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CHEVROLET
5.0,8,1,10.0,20.3,14.7,17.8,16,296,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FORD
3.0,6,1,8.0,11.4,7.6,9.7,29,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
4.8,8,0,7.0,15.1,9.7,12.7,22,298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
3.0,6,0,6.0,12.7,8.7,10.9,26,255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BMW
3.8,6,0,7.0,12.7,9.0,11.0,26,259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
3.6,6,1,8.0,11.6,8.0,10.0,28,234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CADILLAC
3.5,6,1,6.0,13.9,10.5,12.4,23,285,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
2.0,4,1,8.0,12.0,8.5,10.4,27,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,AUDI
2.0,4,1,7.0,9.2,6.6,8.0,35,184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
3.0,6,1,8.0,13.0,9.2,11.3,25,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,JAGUAR
4.2,8,1,7.0,17.6,11.0,14.6,19,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,AUDI
3.5,6,1,10.0,14.7,10.7,12.9,22,303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
3.8,6,0,7.0,13.7,9.6,11.9,24,274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
3.6,6,1,8.0,13.8,10.2,12.2,23,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,VOLKSWAGEN
3.5,6,1,8.0,12.5,8.6,10.7,26,251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LEXUS
2.5,4,1,6.0,10.6,8.4,9.6,29,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,MAZDA
3.6,6,1,9.0,13.4,9.4,11.6,24,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,CADILLAC
2.4,4,1,6.0,6.6,5.9,6.3,45,145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,HYUNDAI
2.5,4,1,6.0,8.4,6.1,7.4,38,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,MAZDA
2.5,4,1,6.0,10.5,8.3,9.5,30,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TOYOTA
3.0,6,0,7.0,13.7,10.1,12.1,23,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,BMW
6.0,12,1,7.0,18.4,11.1,15.1,19,355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
4.4,8,0,7.0,17.2,11.6,14.7,19,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
3.6,6,1,8.0,14.0,9.9,12.2,23,286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GMC
5.0,8,1,8.0,15.6,10.4,13.3,21,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,JAGUAR
2.4,4,1,6.0,10.5,7.3,9.1,31,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,GMC
